date,state,pledges
2023-09-15,Selangor,29
2023-09-16,Selangor,23
2023-09-17,Selangor,29
2023-09-18,Selangor,21
2023-09-19,Selangor,15
2023-09-20,Selangor,24
2023-09-21,Selangor,21
2023-09-22,Selangor,24
2023-09-23,Selangor,23
2023-09-24,Selangor,19
2023-09-25,Selangor,33
2023-09-26,Selangor,25
2023-09-27,Selangor,40
2023-09-28,Selangor,12
2023-09-29,Selangor,9
2023-09-30,Selangor,15
2023-10-01,Selangor,12
2023-10-02,Selangor,18
2023-10-03,Selangor,15
2023-10-04,Selangor,15
2023-10-05,Selangor,19
2023-10-06,Selangor,18
2023-10-07,Selangor,14
2023-10-08,Selangor,13
2023-10-09,Selangor,32
2023-10-10,Selangor,34
2023-10-11,Selangor,31
2023-10-12,Selangor,15
2023-10-13,Selangor,13
2023-10-14,Selangor,17
2023-10-15,Selangor,12
2023-10-16,Selangor,25
2023-10-17,Selangor,20
2023-10-18,Selangor,16
2023-10-19,Selangor,18
2023-10-20,Selangor,5
2023-10-21,Selangor,4
2023-10-22,Selangor,12
2023-10-23,Selangor,13
2023-10-24,Selangor,7
2023-10-25,Selangor,10
2023-10-26,Selangor,12
2023-10-27,Selangor,5
2023-10-28,Selangor,12
2023-10-29,Selangor,10
2023-10-30,Selangor,9
2023-10-31,Selangor,4
2023-11-01,Selangor,14
2023-11-02,Selangor,12
2023-11-03,Selangor,7
2023-11-04,Selangor,7
2023-11-05,Selangor,8
2023-11-06,Selangor,11
2023-11-07,Selangor,14
2023-11-08,Selangor,14
2023-11-09,Selangor,12
2023-11-10,Selangor,8
2023-11-11,Selangor,13
2023-11-12,Selangor,8
2023-11-13,Selangor,14
2023-11-14,Selangor,13
2023-11-15,Selangor,15
2023-11-16,Selangor,20
2023-11-17,Selangor,18
2023-11-18,Selangor,22
2023-11-19,Selangor,19
2023-11-20,Selangor,9
2023-11-21,Selangor,14
2023-11-22,Selangor,15
2023-11-23,Selangor,9
2023-11-24,Selangor,8
2023-11-25,Selangor,9
2023-11-26,Selangor,10
2023-11-27,Selangor,11
2023-11-28,Selangor,11
2023-11-29,Selangor,9
2023-11-30,Selangor,13
2023-12-01,Selangor,13
2023-12-02,Selangor,22
2023-12-03,Selangor,14
2023-12-04,Selangor,28
2023-12-05,Selangor,24
2023-12-06,Selangor,20
2023-12-07,Selangor,17
2023-12-08,Selangor,10
2023-12-09,Selangor,13
2023-12-10,Selangor,16
2023-12-11,Selangor,22
2023-12-12,Selangor,29
2023-12-13,Selangor,17
2023-12-14,Selangor,23
2023-12-15,Selangor,23
2023-12-16,Selangor,26
2023-12-17,Selangor,31
2023-12-18,Selangor,52
2023-12-19,Selangor,44
2023-12-20,Selangor,41
2023-12-21,Selangor,24
2023-12-22,Selangor,31
2023-12-23,Selangor,27
2023-12-24,Selangor,12
2023-12-25,Selangor,14
2023-12-26,Selangor,15
2023-12-27,Selangor,21
2023-12-28,Selangor,13
2023-12-29,Selangor,17
2023-12-30,Selangor,11
2023-12-31,Selangor,10
2022-01-01,Terengganu,8
2022-01-02,Terengganu,0
2022-01-03,Terengganu,1
2022-01-04,Terengganu,3
2022-01-05,Terengganu,1
2022-01-06,Terengganu,1
2022-01-07,Terengganu,1
2022-01-08,Terengganu,0
2022-01-09,Terengganu,0
2022-01-10,Terengganu,0
2022-01-11,Terengganu,3
2022-01-12,Terengganu,0
2022-01-13,Terengganu,0
2022-01-14,Terengganu,1
2022-01-15,Terengganu,0
2022-01-16,Terengganu,0
2022-01-17,Terengganu,0
2022-01-18,Terengganu,0
2022-01-19,Terengganu,0
2022-01-20,Terengganu,0
2022-01-21,Terengganu,0
2022-01-22,Terengganu,1
2022-01-23,Terengganu,0
2022-01-24,Terengganu,0
2022-01-25,Terengganu,0
2022-01-26,Terengganu,0
2022-01-27,Terengganu,0
2022-01-28,Terengganu,0
2022-01-29,Terengganu,0
2022-01-30,Terengganu,0
2022-01-31,Terengganu,5
2022-02-01,Terengganu,0
2022-02-02,Terengganu,0
2022-02-03,Terengganu,1
2022-02-04,Terengganu,0
2022-02-05,Terengganu,0
2022-02-06,Terengganu,0
2022-02-07,Terengganu,0
2022-02-08,Terengganu,0
2022-02-09,Terengganu,0
2022-02-10,Terengganu,0
2022-02-11,Terengganu,5
2022-02-12,Terengganu,0
2022-02-13,Terengganu,0
2022-02-14,Terengganu,13
2022-02-15,Terengganu,2
2022-02-16,Terengganu,0
2022-02-17,Terengganu,2
2022-02-18,Terengganu,0
2022-02-19,Terengganu,2
2022-02-20,Terengganu,0
2022-02-21,Terengganu,1
2022-02-22,Terengganu,5
2022-02-23,Terengganu,2
2022-02-24,Terengganu,1
2022-02-25,Terengganu,1
2022-02-26,Terengganu,1
2022-02-27,Terengganu,0
2022-02-28,Terengganu,3
2022-03-01,Terengganu,0
2022-03-02,Terengganu,3
2022-03-03,Terengganu,0
2022-03-04,Terengganu,0
2022-03-05,Terengganu,1
2022-03-06,Terengganu,7
2022-03-07,Terengganu,4
2022-03-08,Terengganu,4
2022-03-09,Terengganu,1
2022-03-10,Terengganu,2
2022-03-11,Terengganu,4
2022-03-12,Terengganu,0
2022-03-13,Terengganu,0
2022-03-14,Terengganu,2
2022-03-15,Terengganu,2
2022-03-16,Terengganu,0
2022-03-17,Terengganu,0
2022-03-18,Terengganu,1
2022-03-19,Terengganu,2
2022-03-20,Terengganu,1
2022-03-21,Terengganu,0
2022-03-22,Terengganu,0
2022-03-23,Terengganu,0
2022-03-24,Terengganu,1
2022-03-25,Terengganu,1
2022-03-26,Terengganu,1
2022-03-27,Terengganu,1
2022-03-28,Terengganu,4
2022-03-29,Terengganu,4
2022-03-30,Terengganu,3
2022-03-31,Terengganu,1
2022-04-01,Terengganu,0
2022-04-02,Terengganu,1
2022-04-03,Terengganu,0
2022-04-04,Terengganu,0
2022-04-05,Terengganu,1
2022-04-06,Terengganu,0
2022-04-07,Terengganu,0
2022-04-08,Terengganu,0
2022-04-09,Terengganu,0
2022-04-10,Terengganu,1
2022-04-11,Terengganu,1
2022-04-12,Terengganu,0
2022-04-13,Terengganu,0
2022-04-14,Terengganu,1
2022-04-15,Terengganu,1
2022-04-16,Terengganu,2
2022-04-17,Terengganu,0
2022-04-18,Terengganu,3
2022-04-19,Terengganu,3
2022-04-20,Terengganu,0
2022-04-21,Terengganu,0
2022-04-22,Terengganu,0
2022-04-23,Terengganu,1
2022-04-24,Terengganu,0
2022-04-25,Terengganu,1
2022-04-26,Terengganu,0
2022-04-27,Terengganu,0
2022-04-28,Terengganu,1
2022-04-29,Terengganu,1
2022-04-30,Terengganu,0
2022-05-01,Terengganu,2
2022-05-02,Terengganu,0
2022-05-03,Terengganu,0
2022-05-04,Terengganu,0
2022-05-05,Terengganu,1
2022-05-06,Terengganu,0
2022-05-07,Terengganu,0
2022-05-08,Terengganu,0
2022-05-09,Terengganu,1
2022-05-10,Terengganu,2
2022-05-11,Terengganu,1
2022-05-12,Terengganu,2
2022-05-13,Terengganu,1
2022-05-14,Terengganu,1
2022-05-15,Terengganu,0
2022-05-16,Terengganu,0
2022-05-17,Terengganu,0
2022-05-18,Terengganu,3
2022-05-19,Terengganu,2
2022-05-20,Terengganu,1
2022-05-21,Terengganu,1
2022-05-22,Terengganu,0
2022-05-23,Terengganu,1
2022-05-24,Terengganu,1
2022-05-25,Terengganu,0
2022-05-26,Terengganu,0
2022-05-27,Terengganu,0
2022-05-28,Terengganu,0
2022-05-29,Terengganu,0
2022-05-30,Terengganu,14
2022-05-31,Terengganu,2
2022-06-01,Terengganu,1
2022-06-02,Terengganu,17
2022-06-03,Terengganu,11
2022-06-04,Terengganu,20
2022-06-05,Terengganu,3
2022-06-06,Terengganu,1
2022-06-07,Terengganu,3
2022-06-08,Terengganu,1
2022-06-09,Terengganu,0
2022-06-10,Terengganu,7
2022-06-11,Terengganu,1
2022-06-12,Terengganu,1
2022-06-13,Terengganu,4
2022-06-14,Terengganu,3
2022-06-15,Terengganu,1
2022-06-16,Terengganu,0
2022-06-17,Terengganu,0
2022-06-18,Terengganu,3
2022-06-19,Terengganu,2
2022-06-20,Terengganu,6
2022-06-21,Terengganu,1
2022-06-22,Terengganu,2
2022-06-23,Terengganu,0
2022-06-24,Terengganu,0
2022-06-25,Terengganu,1
2022-06-26,Terengganu,0
2022-06-27,Terengganu,0
2022-06-28,Terengganu,0
2022-06-29,Terengganu,6
2022-06-30,Terengganu,7
2022-07-01,Terengganu,5
2022-07-02,Terengganu,0
2022-07-03,Terengganu,1
2022-07-04,Terengganu,0
2022-07-05,Terengganu,0
2022-07-06,Terengganu,1
2022-07-07,Terengganu,0
2022-07-08,Terengganu,0
2022-07-09,Terengganu,0
2022-07-10,Terengganu,0
2022-07-11,Terengganu,0
2022-07-12,Terengganu,0
2022-07-13,Terengganu,0
2022-07-14,Terengganu,0
2022-07-15,Terengganu,0
2022-07-16,Terengganu,0
2022-07-17,Terengganu,0
2022-07-18,Terengganu,0
2022-07-19,Terengganu,2
2022-07-20,Terengganu,1
2022-07-21,Terengganu,1
2022-07-22,Terengganu,0
2022-07-23,Terengganu,0
2022-07-24,Terengganu,1
2022-07-25,Terengganu,0
2022-07-26,Terengganu,0
2022-07-27,Terengganu,0
2022-07-28,Terengganu,1
2022-07-29,Terengganu,1
2022-07-30,Terengganu,0
2022-07-31,Terengganu,0
2022-08-01,Terengganu,0
2022-08-02,Terengganu,2
2022-08-03,Terengganu,0
2022-08-04,Terengganu,0
2022-08-05,Terengganu,2
2022-08-06,Terengganu,0
2022-08-07,Terengganu,0
2022-08-08,Terengganu,1
2022-08-09,Terengganu,0
2022-08-10,Terengganu,0
2022-08-11,Terengganu,1
2022-08-12,Terengganu,1
2022-08-13,Terengganu,11
2022-08-14,Terengganu,8
2022-08-15,Terengganu,10
2022-08-16,Terengganu,1
2022-08-17,Terengganu,3
2022-08-18,Terengganu,2
2022-08-19,Terengganu,1
2022-08-20,Terengganu,1
2022-08-21,Terengganu,0
2022-08-22,Terengganu,1
2022-08-23,Terengganu,1
2022-08-24,Terengganu,1
2022-08-25,Terengganu,0
2022-08-26,Terengganu,0
2022-08-27,Terengganu,1
2022-08-28,Terengganu,1
2022-08-29,Terengganu,1
2022-08-30,Terengganu,0
2022-08-31,Terengganu,6
2022-09-01,Terengganu,2
2022-09-02,Terengganu,4
2022-09-03,Terengganu,2
2022-09-04,Terengganu,0
2022-09-05,Terengganu,0
2022-09-06,Terengganu,0
2022-09-07,Terengganu,5
2022-09-08,Terengganu,9
2022-09-09,Terengganu,7
2022-09-10,Terengganu,3
2022-09-11,Terengganu,107
2022-09-12,Terengganu,4
2022-09-13,Terengganu,3
2022-09-14,Terengganu,9
2022-09-15,Terengganu,1
2022-09-16,Terengganu,4
2022-09-17,Terengganu,5
2022-09-18,Terengganu,4
2022-09-19,Terengganu,1
2022-09-20,Terengganu,3
2022-09-21,Terengganu,2
2022-09-22,Terengganu,6
2022-09-23,Terengganu,2
2022-09-24,Terengganu,3
2022-09-25,Terengganu,2
2022-09-26,Terengganu,3
2022-09-27,Terengganu,1
2022-09-28,Terengganu,5
2022-09-29,Terengganu,3
2022-09-30,Terengganu,5
2022-10-01,Terengganu,24
2022-10-02,Terengganu,22
2022-10-03,Terengganu,39
2022-10-04,Terengganu,20
2022-10-05,Terengganu,19
2022-10-06,Terengganu,8
2022-10-07,Terengganu,6
2022-10-08,Terengganu,4
2022-10-09,Terengganu,3
2022-10-10,Terengganu,5
2022-10-11,Terengganu,1
2022-10-12,Terengganu,1
2022-10-13,Terengganu,7
2022-10-14,Terengganu,6
2022-10-15,Terengganu,3
2022-10-16,Terengganu,2
2022-10-17,Terengganu,4
2022-10-18,Terengganu,1
2022-10-19,Terengganu,2
2022-10-20,Terengganu,4
2022-10-21,Terengganu,3
2022-10-22,Terengganu,2
2022-10-23,Terengganu,0
2022-10-24,Terengganu,0
2022-10-25,Terengganu,1
2022-10-26,Terengganu,7
2022-10-27,Terengganu,1
2022-10-28,Terengganu,7
2022-10-29,Terengganu,9
2022-10-30,Terengganu,4
2022-10-31,Terengganu,1
2022-11-01,Terengganu,1
2022-11-02,Terengganu,4
2022-11-03,Terengganu,4
2022-11-04,Terengganu,5
2022-11-05,Terengganu,4
2022-11-06,Terengganu,2
2022-11-07,Terengganu,2
2022-11-08,Terengganu,1
2022-11-09,Terengganu,4
2022-11-10,Terengganu,3
2022-11-11,Terengganu,3
2022-11-12,Terengganu,6
2022-11-13,Terengganu,2
2022-11-14,Terengganu,1
2022-11-15,Terengganu,5
2022-11-16,Terengganu,7
2022-11-17,Terengganu,1
2022-11-18,Terengganu,2
2022-11-19,Terengganu,2
2022-11-20,Terengganu,0
2022-11-21,Terengganu,2
2022-11-22,Terengganu,4
2022-11-23,Terengganu,7
2022-11-24,Terengganu,0
2022-11-25,Terengganu,3
2022-11-26,Terengganu,5
2022-11-27,Terengganu,1
2022-11-28,Terengganu,1
2022-11-29,Terengganu,6
2022-11-30,Terengganu,4
2022-12-01,Terengganu,1
2022-12-02,Terengganu,0
2022-12-03,Terengganu,2
2022-12-04,Terengganu,5
2022-12-05,Terengganu,4
2022-12-06,Terengganu,2
2022-12-07,Terengganu,2
2022-12-08,Terengganu,3
2022-12-09,Terengganu,2
2022-12-10,Terengganu,1
2022-12-11,Terengganu,1
2022-12-12,Terengganu,0
2022-12-13,Terengganu,4
2022-12-14,Terengganu,0
2022-12-15,Terengganu,4
2022-12-16,Terengganu,5
2022-12-17,Terengganu,4
2022-12-18,Terengganu,12
2022-12-19,Terengganu,1
2022-12-20,Terengganu,3
2022-12-21,Terengganu,0
2022-12-22,Terengganu,4
2022-12-23,Terengganu,0
2022-12-24,Terengganu,0
2022-12-25,Terengganu,2
2022-12-26,Terengganu,2
2022-12-27,Terengganu,3
2022-12-28,Terengganu,8
2022-12-29,Terengganu,2
2022-12-30,Terengganu,2
2022-12-31,Terengganu,3
2023-01-01,Terengganu,2
2023-01-02,Terengganu,4
2023-01-03,Terengganu,3
2023-01-04,Terengganu,6
2023-01-05,Terengganu,2
2023-01-06,Terengganu,3
2023-01-07,Terengganu,1
2023-01-08,Terengganu,3
2023-01-09,Terengganu,1
2023-01-10,Terengganu,1
2023-01-11,Terengganu,1
2023-01-12,Terengganu,1
2023-01-13,Terengganu,0
2023-01-14,Terengganu,0
2023-01-15,Terengganu,3
2023-01-16,Terengganu,1
2023-01-17,Terengganu,4
2023-01-18,Terengganu,0
2023-01-19,Terengganu,2
2023-01-20,Terengganu,3
2023-01-21,Terengganu,5
2023-01-22,Terengganu,2
2023-01-23,Terengganu,1
2023-01-24,Terengganu,1
2023-01-25,Terengganu,5
2023-01-26,Terengganu,2
2023-01-27,Terengganu,0
2023-01-28,Terengganu,4
2023-01-29,Terengganu,2
2023-01-30,Terengganu,1
2023-01-31,Terengganu,1
2023-02-01,Terengganu,0
2023-02-02,Terengganu,0
2023-02-03,Terengganu,3
2023-02-04,Terengganu,0
2023-02-05,Terengganu,2
2023-02-06,Terengganu,0
2023-02-07,Terengganu,1
2023-02-08,Terengganu,2
2023-02-09,Terengganu,5
2023-02-10,Terengganu,1
2023-02-11,Terengganu,2
2023-02-12,Terengganu,1
2023-02-13,Terengganu,5
2023-02-14,Terengganu,0
2023-02-15,Terengganu,1
2023-02-16,Terengganu,0
2023-02-17,Terengganu,2
2023-02-18,Terengganu,1
2023-02-19,Terengganu,0
2023-02-20,Terengganu,2
2023-02-21,Terengganu,0
2023-02-22,Terengganu,4
2023-02-23,Terengganu,1
2023-02-24,Terengganu,0
2023-02-25,Terengganu,1
2023-02-26,Terengganu,3
2023-02-27,Terengganu,3
2023-02-28,Terengganu,4
2023-03-01,Terengganu,1
2023-03-02,Terengganu,1
2023-03-03,Terengganu,1
2023-03-04,Terengganu,0
2023-03-05,Terengganu,1
2023-03-06,Terengganu,2
2023-03-07,Terengganu,7
2023-03-08,Terengganu,3
2023-03-09,Terengganu,0
2023-03-10,Terengganu,0
2023-03-11,Terengganu,2
2023-03-12,Terengganu,0
2023-03-13,Terengganu,3
2023-03-14,Terengganu,2
2023-03-15,Terengganu,0
2023-03-16,Terengganu,6
2023-03-17,Terengganu,0
2023-03-18,Terengganu,3
2023-03-19,Terengganu,4
2023-03-20,Terengganu,12
2023-03-21,Terengganu,2
2023-03-22,Terengganu,0
2023-03-23,Terengganu,0
2023-03-24,Terengganu,1
2023-03-25,Terengganu,0
2023-03-26,Terengganu,0
2023-03-27,Terengganu,0
2023-03-28,Terengganu,0
2023-03-29,Terengganu,1
2023-03-30,Terengganu,1
2023-03-31,Terengganu,2
2023-04-01,Terengganu,2
2023-04-02,Terengganu,1
2023-04-03,Terengganu,0
2023-04-04,Terengganu,2
2023-04-05,Terengganu,2
2023-04-06,Terengganu,0
2023-04-07,Terengganu,0
2023-04-08,Terengganu,2
2023-04-09,Terengganu,0
2023-04-10,Terengganu,1
2023-04-11,Terengganu,2
2023-04-12,Terengganu,0
2023-04-13,Terengganu,2
2023-04-14,Terengganu,1
2023-04-15,Terengganu,6
2023-04-16,Terengganu,2
2023-04-17,Terengganu,4
2023-04-18,Terengganu,3
2023-04-19,Terengganu,1
2023-04-20,Terengganu,0
2023-04-21,Terengganu,1
2023-04-22,Terengganu,0
2023-04-23,Terengganu,0
2023-04-24,Terengganu,2
2023-04-25,Terengganu,1
2023-04-26,Terengganu,1
2023-04-27,Terengganu,0
2023-04-28,Terengganu,1
2023-04-29,Terengganu,2
2023-04-30,Terengganu,0
2023-05-01,Terengganu,0
2023-05-02,Terengganu,2
2023-05-03,Terengganu,1
2023-05-04,Terengganu,2
2023-05-05,Terengganu,1
2023-05-06,Terengganu,0
2023-05-07,Terengganu,1
2023-05-08,Terengganu,2
2023-05-09,Terengganu,0
2023-05-10,Terengganu,3
2023-05-11,Terengganu,0
2023-05-12,Terengganu,2
2023-05-13,Terengganu,0
2023-05-14,Terengganu,3
2023-05-15,Terengganu,3
2023-05-16,Terengganu,1
2023-05-17,Terengganu,5
2023-05-18,Terengganu,1
2023-05-19,Terengganu,6
2023-05-20,Terengganu,2
2023-05-21,Terengganu,2
2023-05-22,Terengganu,0
2023-05-23,Terengganu,2
2023-05-24,Terengganu,1
2023-05-25,Terengganu,3
2023-05-26,Terengganu,1
2023-05-27,Terengganu,0
2023-05-28,Terengganu,2
2023-05-29,Terengganu,2
2023-05-30,Terengganu,0
2023-05-31,Terengganu,3
2023-06-01,Terengganu,1
2023-06-02,Terengganu,1
2023-06-03,Terengganu,0
2023-06-04,Terengganu,0
2023-06-05,Terengganu,5
2023-06-06,Terengganu,2
2023-06-07,Terengganu,2
2023-06-08,Terengganu,2
2023-06-09,Terengganu,1
2023-06-10,Terengganu,0
2023-06-11,Terengganu,1
2023-06-12,Terengganu,1
2023-06-13,Terengganu,3
2023-06-14,Terengganu,2
2023-06-15,Terengganu,1
2023-06-16,Terengganu,3
2023-06-17,Terengganu,1
2023-06-18,Terengganu,1
2023-06-19,Terengganu,7
2023-06-20,Terengganu,0
2023-06-21,Terengganu,2
2023-06-22,Terengganu,2
2023-06-23,Terengganu,0
2023-06-24,Terengganu,1
2023-06-25,Terengganu,0
2023-06-26,Terengganu,1
2023-06-27,Terengganu,1
2023-06-28,Terengganu,0
2023-06-29,Terengganu,0
2023-06-30,Terengganu,0
2023-07-01,Terengganu,1
2023-07-02,Terengganu,2
2023-07-03,Terengganu,0
2023-07-04,Terengganu,0
2023-07-05,Terengganu,2
2023-07-06,Terengganu,2
2023-07-07,Terengganu,4
2023-07-08,Terengganu,1
2023-07-09,Terengganu,2
2023-07-10,Terengganu,0
2023-07-11,Terengganu,0
2023-07-12,Terengganu,0
2023-07-13,Terengganu,1
2023-07-14,Terengganu,3
2023-07-15,Terengganu,0
2023-07-16,Terengganu,0
2023-07-17,Terengganu,2
2023-07-18,Terengganu,1
2023-07-19,Terengganu,4
2023-07-20,Terengganu,1
2023-07-21,Terengganu,0
2023-07-22,Terengganu,7
2023-07-23,Terengganu,3
2023-07-24,Terengganu,0
2023-07-25,Terengganu,1
2023-07-26,Terengganu,0
2023-07-27,Terengganu,0
2023-07-28,Terengganu,2
2023-07-29,Terengganu,1
2023-07-30,Terengganu,20
2023-07-31,Terengganu,1
2023-08-01,Terengganu,1
2023-08-02,Terengganu,0
2023-08-03,Terengganu,7
2023-08-04,Terengganu,0
2023-08-05,Terengganu,1
2023-08-06,Terengganu,0
2023-08-07,Terengganu,12
2023-08-08,Terengganu,2
2023-08-09,Terengganu,3
2023-08-10,Terengganu,0
2023-08-11,Terengganu,0
2023-08-12,Terengganu,0
2023-08-13,Terengganu,0
2023-08-14,Terengganu,1
2023-08-15,Terengganu,0
2023-08-16,Terengganu,0
2023-08-17,Terengganu,0
2023-08-18,Terengganu,5
2023-08-19,Terengganu,3
2023-08-20,Terengganu,0
2023-08-21,Terengganu,3
2023-08-22,Terengganu,0
2023-08-23,Terengganu,0
2023-08-24,Terengganu,1
2023-08-25,Terengganu,1
2023-08-26,Terengganu,0
2023-08-27,Terengganu,0
2023-08-28,Terengganu,0
2023-08-29,Terengganu,1
2023-08-30,Terengganu,2
2023-08-31,Terengganu,0
2023-09-01,Terengganu,0
2023-09-02,Terengganu,1
2023-09-03,Terengganu,2
2023-09-04,Terengganu,1
2023-09-05,Terengganu,2
2023-09-06,Terengganu,1
2023-09-07,Terengganu,4
2023-09-08,Terengganu,0
2023-09-09,Terengganu,1
2023-09-10,Terengganu,0
2023-09-11,Terengganu,2
2023-09-12,Terengganu,1
2023-09-13,Terengganu,0
2023-09-14,Terengganu,2
2023-09-15,Terengganu,2
2023-09-16,Terengganu,1
2023-09-17,Terengganu,5
2023-09-18,Terengganu,1
2023-09-19,Terengganu,1
2023-09-20,Terengganu,4
2023-09-21,Terengganu,0
2023-09-22,Terengganu,0
2023-09-23,Terengganu,1
2023-09-24,Terengganu,2
2023-09-25,Terengganu,5
2023-09-26,Terengganu,5
2023-09-27,Terengganu,1
2023-09-28,Terengganu,1
2023-09-29,Terengganu,1
2023-09-30,Terengganu,1
2023-10-01,Terengganu,1
2023-10-02,Terengganu,0
2023-10-03,Terengganu,0
2023-10-04,Terengganu,1
2023-10-05,Terengganu,2
2023-10-06,Terengganu,1
2023-10-07,Terengganu,2
2023-10-08,Terengganu,1
2023-10-09,Terengganu,0
2023-10-10,Terengganu,1
2023-10-11,Terengganu,1
2023-10-12,Terengganu,8
2023-10-13,Terengganu,1
2023-10-14,Terengganu,6
2023-10-15,Terengganu,3
2023-10-16,Terengganu,3
2023-10-17,Terengganu,1
2023-10-18,Terengganu,0
2023-10-19,Terengganu,16
2023-10-20,Terengganu,0
2023-10-21,Terengganu,1
2023-10-22,Terengganu,0
2023-10-23,Terengganu,2
2023-10-24,Terengganu,1
2023-10-25,Terengganu,0
2023-10-26,Terengganu,2
2023-10-27,Terengganu,1
2023-10-28,Terengganu,1
2023-10-29,Terengganu,2
2023-10-30,Terengganu,0
2023-10-31,Terengganu,3
2023-11-01,Terengganu,2
2023-11-02,Terengganu,0
2023-11-03,Terengganu,0
2023-11-04,Terengganu,5
2023-11-05,Terengganu,1
2023-11-06,Terengganu,1
2023-11-07,Terengganu,1
2023-11-08,Terengganu,1
2023-11-09,Terengganu,2
2023-11-10,Terengganu,0
2023-11-11,Terengganu,0
2023-11-12,Terengganu,0
2023-11-13,Terengganu,0
2023-11-14,Terengganu,1
2023-11-15,Terengganu,1
2023-11-16,Terengganu,0
2023-11-17,Terengganu,1
2023-11-18,Terengganu,0
2023-11-19,Terengganu,2
2023-11-20,Terengganu,0
2023-11-21,Terengganu,0
2023-11-22,Terengganu,1
2023-11-23,Terengganu,1
2023-11-24,Terengganu,0
2023-11-25,Terengganu,2
2023-11-26,Terengganu,1
2023-11-27,Terengganu,1
2023-11-28,Terengganu,0
2023-11-29,Terengganu,0
2023-11-30,Terengganu,0
2023-12-01,Terengganu,0
2023-12-02,Terengganu,1
2023-12-03,Terengganu,0
2023-12-04,Terengganu,0
2023-12-05,Terengganu,2
2023-12-06,Terengganu,2
2023-12-07,Terengganu,4
2023-12-08,Terengganu,0
2023-12-09,Terengganu,0
2023-12-10,Terengganu,2
2023-12-11,Terengganu,3
2023-12-12,Terengganu,3
2023-12-13,Terengganu,1
2023-12-14,Terengganu,22
2023-12-15,Terengganu,3
2023-12-16,Terengganu,0
2023-12-17,Terengganu,3
2023-12-18,Terengganu,4
2023-12-19,Terengganu,2
2023-12-20,Terengganu,1
2023-12-21,Terengganu,6
2023-12-22,Terengganu,3
2023-12-23,Terengganu,1
2023-12-24,Terengganu,3
2023-12-25,Terengganu,1
2023-12-26,Terengganu,0
2023-12-27,Terengganu,2
2023-12-28,Terengganu,0
2023-12-29,Terengganu,0
2023-12-30,Terengganu,0
2023-12-31,Terengganu,0
2022-01-01,Kuala Lumpur,29
2022-01-02,Kuala Lumpur,4
2022-01-03,Kuala Lumpur,3
2022-01-04,Kuala Lumpur,3
2022-01-05,Kuala Lumpur,4
2022-01-06,Kuala Lumpur,1
2022-01-07,Kuala Lumpur,13
2022-01-08,Kuala Lumpur,0
2022-01-09,Kuala Lumpur,0
2022-01-10,Kuala Lumpur,3
2022-01-11,Kuala Lumpur,18
2022-01-12,Kuala Lumpur,1
2022-01-13,Kuala Lumpur,13
2022-01-14,Kuala Lumpur,12
2022-01-15,Kuala Lumpur,11
2022-01-16,Kuala Lumpur,5
2022-01-17,Kuala Lumpur,5
2022-01-18,Kuala Lumpur,3
2022-01-19,Kuala Lumpur,3
2022-01-20,Kuala Lumpur,1
2022-01-21,Kuala Lumpur,0
2022-01-22,Kuala Lumpur,0
2022-01-23,Kuala Lumpur,1
2022-01-24,Kuala Lumpur,13
2022-01-25,Kuala Lumpur,3
2022-01-26,Kuala Lumpur,0
2022-01-27,Kuala Lumpur,1
2022-01-28,Kuala Lumpur,0
2022-01-29,Kuala Lumpur,0
2022-01-30,Kuala Lumpur,37
2022-01-31,Kuala Lumpur,68
2022-02-01,Kuala Lumpur,1
2022-02-02,Kuala Lumpur,2
2022-02-03,Kuala Lumpur,3
2022-02-04,Kuala Lumpur,6
2022-02-05,Kuala Lumpur,3
2022-02-06,Kuala Lumpur,1
2022-02-07,Kuala Lumpur,3
2022-02-08,Kuala Lumpur,5
2022-02-09,Kuala Lumpur,7
2022-02-10,Kuala Lumpur,0
2022-02-11,Kuala Lumpur,11
2022-02-12,Kuala Lumpur,3
2022-02-13,Kuala Lumpur,0
2022-02-14,Kuala Lumpur,106
2022-02-15,Kuala Lumpur,27
2022-02-16,Kuala Lumpur,12
2022-02-17,Kuala Lumpur,12
2022-02-18,Kuala Lumpur,7
2022-02-19,Kuala Lumpur,10
2022-02-20,Kuala Lumpur,7
2022-02-21,Kuala Lumpur,11
2022-02-22,Kuala Lumpur,40
2022-02-23,Kuala Lumpur,14
2022-02-24,Kuala Lumpur,5
2022-02-25,Kuala Lumpur,7
2022-02-26,Kuala Lumpur,3
2022-02-27,Kuala Lumpur,1
2022-02-28,Kuala Lumpur,22
2022-03-01,Kuala Lumpur,2
2022-03-02,Kuala Lumpur,19
2022-03-03,Kuala Lumpur,9
2022-03-04,Kuala Lumpur,2
2022-03-05,Kuala Lumpur,7
2022-03-06,Kuala Lumpur,24
2022-03-07,Kuala Lumpur,18
2022-03-08,Kuala Lumpur,31
2022-03-09,Kuala Lumpur,19
2022-03-10,Kuala Lumpur,10
2022-03-11,Kuala Lumpur,7
2022-03-12,Kuala Lumpur,5
2022-03-13,Kuala Lumpur,10
2022-03-14,Kuala Lumpur,8
2022-03-15,Kuala Lumpur,14
2022-03-16,Kuala Lumpur,8
2022-03-17,Kuala Lumpur,2
2022-03-18,Kuala Lumpur,1
2022-03-19,Kuala Lumpur,4
2022-03-20,Kuala Lumpur,20
2022-03-21,Kuala Lumpur,62
